GR,RHOB,ILD,SP,NPHI
-999.0,-999.0,-999.0,-31.6406002,-999.0
-999.0,-999.0,-999.0,-32.09379959,-999.0
-999.0,-999.0,-999.0,-32.53129959,-999.0
-999.0,-999.0,-999.0,-33.03129959,-999.0
-999.0,-999.0,-999.0,-33.53129959,-999.0
-999.0,-999.0,-999.0,-34.21879959,-999.0
-999.0,-999.0,-999.0,-35.03129959,-999.0
-999.0,-999.0,-999.0,-34.8125,-999.0
-999.0,-999.0,-999.0,-34.3125,-999.0
-999.0,-999.0,-999.0,-34.4375,-999.0
-999.0,-999.0,-999.0,-35.0625,-999.0
-999.0,-999.0,-999.0,-35.125,-999.0
-999.0,-999.0,-999.0,-34.9375,-999.0
-999.0,-999.0,-999.0,-34.84379959,-999.0
-999.0,-999.0,-999.0,-34.46879959,-999.0
-999.0,-999.0,-999.0,-34.1875,-999.0
-999.0,-999.0,-999.0,-33.875,-999.0
-999.0,-999.0,-999.0,-33.3125,-999.0
-999.0,-999.0,-999.0,-33.53129959,-999.0
-999.0,-999.0,-999.0,-33.5,-999.0
-999.0,-999.0,-999.0,-33.6875,-999.0
-999.0,-999.0,-999.0,-33.8125,-999.0
-999.0,-999.0,-999.0,-33.75,-999.0
-999.0,-999.0,-999.0,-33.625,-999.0
-999.0,-999.0,-999.0,-33.5625,-999.0
-999.0,-999.0,-999.0,-33.15629959,-999.0
-999.0,-999.0,-999.0,-33.1875,-999.0
-999.0,-999.0,-999.0,-33.40629959,-999.0
-999.0,-999.0,-999.0,-32.65629959,-999.0
-999.0,-999.0,-999.0,-32.09379959,-999.0
-999.0,-999.0,-999.0,-31.8906002,-999.0
-999.0,-999.0,-999.0,-31.8906002,-999.0
-999.0,-999.0,-999.0,-31.9219017,-999.0
-999.0,-999.0,-999.0,-31.7031002,-999.0
-999.0,-999.0,-999.0,-31.3281002,-999.0
-999.0,-999.0,-999.0,-31.2969017,-999.0
-999.0,-999.0,-999.0,-31.1718998,-999.0
-999.0,-999.0,-999.0,-30.8906002,-999.0
-999.0,-999.0,-999.0,-30.6718998,-999.0
-999.0,-999.0,-999.0,-30.78129959,-999.0
-999.0,-999.0,-999.0,-30.625,-999.0
-999.0,-999.0,-999.0,-30.8906002,-999.0
-999.0,-999.0,-999.0,-31.2343998,-999.0
-999.0,-999.0,-999.0,-31.40629768,-999.0
-999.0,-999.0,-999.0,-31.5625,-999.0
-999.0,-999.0,-999.0,-31.68750191,-999.0
-999.0,-999.0,-999.0,-32.1875,-999.0
-999.0,-999.0,-999.0,-32.6875,-999.0
-999.0,-999.0,-999.0,-32.0625,-999.0
-999.0,-999.0,-999.0,-32.03129959,-999.0
-999.0,-999.0,-999.0,-32.09379959,-999.0
-999.0,-999.0,-999.0,-32.0625,-999.0
-999.0,-999.0,-999.0,-32.15629959,-999.0
-999.0,-999.0,-999.0,-32.15629959,-999.0
-999.0,-999.0,-999.0,-32.03129959,-999.0
-999.0,-999.0,-999.0,-32.03129959,-999.0
-999.0,-999.0,-999.0,-31.8594017,-999.0
-999.0,-999.0,-999.0,-31.4530983,-999.0
-999.0,-999.0,-999.0,-31.3125,-999.0
-999.0,-999.0,-999.0,-31.26560211,-999.0
-999.0,-999.0,-999.0,-31.1718998,-999.0
-999.0,-999.0,-999.0,-31.25,-999.0
-999.0,-999.0,-999.0,-31.5625,-999.0
-999.0,-999.0,-999.0,-31.8594017,-999.0
-999.0,-999.0,-999.0,-32.0625,-999.0
-999.0,-999.0,-999.0,-32.125,-999.0
-999.0,-999.0,-999.0,-32.40629959,-999.0
-999.0,-999.0,-999.0,-32.78129959,-999.0
-999.0,-999.0,-999.0,-32.3125,-999.0
-999.0,-999.0,-999.0,-32.09379959,-999.0
-999.0,-999.0,-999.0,-32.15629959,-999.0
-999.0,-999.0,-999.0,-32.375,-999.0
-999.0,-999.0,-999.0,-32.46879959,-999.0
-999.0,-999.0,-999.0,-32.3125,-999.0
-999.0,-999.0,-999.0,-32.0,-999.0
-999.0,-999.0,-999.0,-32.09379959,-999.0
-999.0,-999.0,-999.0,-31.7655983,-999.0
-999.0,-999.0,-999.0,-31.5,-999.0
-999.0,-999.0,-999.0,-31.26560211,-999.0
-999.0,-999.0,-999.0,-31.1718998,-999.0
-999.0,-999.0,-999.0,-31.0468998,-999.0
-999.0,-999.0,-999.0,-30.7031002,-999.0
-999.0,-999.0,-999.0,-30.6718998,-999.0
-999.0,-999.0,-999.0,-30.5781002,-999.0
-999.0,-999.0,-999.0,-30.4843998,-999.0
-999.0,-999.0,-999.0,-30.6093998,-999.0
-999.0,-999.0,-999.0,-30.6406002,-999.0
-999.0,-999.0,-999.0,-31.0468998,-999.0
-999.0,-999.0,-999.0,-31.1718998,-999.0
-999.0,-999.0,-999.0,-30.5468998,-999.0
-999.0,-999.0,-999.0,-30.4843998,-999.0
-999.0,-999.0,-999.0,-30.71879959,-999.0
-999.0,-999.0,-999.0,-30.53129959,-999.0
-999.0,-999.0,-999.0,-30.3281002,-999.0
-999.0,-999.0,-999.0,-30.1093998,-999.0
-999.0,-999.0,-999.0,-29.875,-999.0
-999.0,-999.0,-999.0,-29.8593998,-999.0
-999.0,-999.0,-999.0,-29.78129959,-999.0
-999.0,-999.0,-999.0,-29.65629959,-999.0
-999.0,-999.0,-999.0,-29.4531002,-999.0
-999.0,-999.0,-999.0,-29.3906002,-999.0
-999.0,-999.0,-999.0,-29.28129959,-999.0
-999.0,-999.0,-999.0,-29.375,-999.0
-999.0,-999.0,-999.0,-29.6718998,-999.0
-999.0,-999.0,-999.0,-29.7656002,-999.0
-999.0,-999.0,-999.0,-29.5625,-999.0
-999.0,-999.0,-999.0,-29.6875,-999.0
-999.0,-999.0,-999.0,-29.8906002,-999.0
-999.0,-999.0,-999.0,-30.2031002,-999.0
-999.0,-999.0,-999.0,-29.8281002,-999.0
-999.0,-999.0,-999.0,-29.5468998,-999.0
-999.0,-999.0,-999.0,-29.5781002,-999.0
-999.0,-999.0,-999.0,-29.53129959,-999.0
-999.0,-999.0,-999.0,-29.2968998,-999.0
-999.0,-999.0,-999.0,-29.0,-999.0
-999.0,-999.0,-999.0,-28.96879959,-999.0
-999.0,-999.0,-999.0,-28.7031002,-999.0
-999.0,-999.0,-999.0,-28.5,-999.0
-999.0,-999.0,-999.0,-28.03129959,-999.0
-999.0,-999.0,-999.0,-27.90629959,-999.0
-999.0,-999.0,-999.0,-27.9843998,-999.0
-999.0,-999.0,-999.0,-28.1406002,-999.0
-999.0,-999.0,-999.0,-28.3593998,-999.0
-999.0,-999.0,-999.0,-28.71879959,-999.0
-999.0,-999.0,-999.0,-28.875,-999.0
-999.0,-999.0,-999.0,-29.15629959,-999.0
-999.0,-999.0,-999.0,-29.4218998,-999.0
-999.0,-999.0,-999.0,-29.3281002,-999.0
-999.0,-999.0,-999.0,-29.8593998,-999.0
-999.0,-999.0,-999.0,-29.3281002,-999.0
-999.0,-999.0,-999.0,-28.9531002,-999.0
-999.0,-999.0,-999.0,-29.1093998,-999.0
-999.0,-999.0,-999.0,-29.34379959,-999.0
-999.0,-999.0,-999.0,-29.40629959,-999.0
-999.0,-999.0,-999.0,-29.1718998,-999.0
-999.0,-999.0,-999.0,-29.1406002,-999.0
-999.0,-999.0,-999.0,-28.8281002,-999.0
-999.0,-999.0,-999.0,-28.5781002,-999.0
-999.0,-999.0,-999.0,-28.3906002,-999.0
-999.0,-999.0,-999.0,-28.3906002,-999.0
-999.0,-999.0,-999.0,-28.2343998,-999.0
-999.0,-999.0,-999.0,-28.2656002,-999.0
-999.0,-999.0,-999.0,-28.4843998,-999.0
-999.0,-999.0,-999.0,-28.6718998,-999.0
-999.0,-999.0,-999.0,-28.7968998,-999.0
-999.0,-999.0,-999.0,-28.9375,-999.0
-999.0,-999.0,-999.0,-29.0625,-999.0
-999.0,-999.0,-999.0,-29.2656002,-999.0
-999.0,-999.0,-999.0,-29.59379959,-999.0
-999.0,-999.0,-999.0,-29.7656002,-999.0
-999.0,-999.0,-999.0,-29.5,-999.0
-999.0,-999.0,-999.0,-29.59379959,-999.0
-999.0,-999.0,-999.0,-29.5781002,-999.0
-999.0,-999.0,-999.0,-29.59379959,-999.0
-999.0,-999.0,-999.0,-29.625,-999.0
-999.0,-999.0,-999.0,-29.3906002,-999.0
-999.0,-999.0,-999.0,-29.34379959,-999.0
-999.0,-999.0,-999.0,-29.4218998,-999.0
-999.0,-999.0,-999.0,-29.3593998,-999.0
-999.0,-999.0,-999.0,-28.84379959,-999.0
-999.0,-999.0,-999.0,-29.15629959,-999.0
-999.0,-999.0,-999.0,-29.15629959,-999.0
-999.0,-999.0,-999.0,-29.3906002,-999.0
-999.0,-999.0,-999.0,-29.5625,-999.0
-999.0,-999.0,-999.0,-29.65629959,-999.0
-999.0,-999.0,-999.0,-29.9375,-999.0
-999.0,-999.0,-999.0,-29.8906002,-999.0
-999.0,-999.0,-999.0,-30.3906002,-999.0
-999.0,-999.0,-999.0,-30.9375,-999.0
-999.0,-999.0,-999.0,-31.0156002,-999.0
-999.0,-999.0,-999.0,-30.7968998,-999.0
-999.0,-999.0,-999.0,-30.9375,-999.0
-999.0,-999.0,-999.0,-31.1718998,-999.0
-999.0,-999.0,-999.0,-31.3125,-999.0
-999.0,-999.0,-999.0,-31.4530983,-999.0
-999.0,-999.0,-999.0,-31.43750191,-999.0
-999.0,-999.0,-999.0,-31.40629768,-999.0
-999.0,-999.0,-999.0,-31.6094017,-999.0
-999.0,-999.0,-999.0,-31.3593998,-999.0
-999.0,-999.0,-999.0,-31.26560211,-999.0
-999.0,-999.0,-999.0,-31.26560211,-999.0
-999.0,-999.0,-999.0,-31.37499809,-999.0
-999.0,-999.0,-999.0,-31.37499809,-999.0
-999.0,-999.0,-999.0,-31.4843998,-999.0
-999.0,-999.0,-999.0,-31.5,-999.0
-999.0,-999.0,-999.0,-31.28129959,-999.0
-999.0,-999.0,-999.0,-31.2969017,-999.0
-999.0,-999.0,-999.0,-31.15629959,-999.0
-999.0,-999.0,-999.0,-31.2969017,-999.0
-999.0,-999.0,-999.0,-31.71879768,-999.0
-999.0,-999.0,-999.0,-30.8906002,-999.0
-999.0,-999.0,-999.0,-30.4843998,-999.0
-999.0,-999.0,-999.0,-30.78129959,-999.0
-999.0,-999.0,-999.0,-30.8593998,-999.0
-999.0,-999.0,-999.0,-30.65629959,-999.0
-999.0,-999.0,-999.0,-30.625,-999.0
-999.0,-999.0,-999.0,-30.6718998,-999.0
-999.0,-999.0,-999.0,-30.6718998,-999.0
-999.0,-999.0,-999.0,-30.34379959,-999.0
-999.0,-999.0,-999.0,-30.1718998,-999.0
-999.0,-999.0,-999.0,-29.8593998,-999.0
-999.0,-999.0,-999.0,-30.0625,-999.0
-999.0,-999.0,-999.0,-30.0156002,-999.0
-999.0,-999.0,-999.0,-30.1718998,-999.0
-999.0,-999.0,-999.0,-30.46879959,-999.0
-999.0,-999.0,-999.0,-30.6875,-999.0
-999.0,-999.0,-999.0,-30.8593998,-999.0
-999.0,-999.0,-999.0,-31.0,-999.0
-999.0,-999.0,-999.0,-31.2031002,-999.0
-999.0,-999.0,-999.0,-31.6718998,-999.0
-999.0,-999.0,-999.0,-31.2031002,-999.0
-999.0,-999.0,-999.0,-31.09379959,-999.0
-999.0,-999.0,-999.0,-31.1718998,-999.0
-999.0,-999.0,-999.0,-31.2031002,-999.0
-999.0,-999.0,-999.0,-31.1093998,-999.0
-999.0,-999.0,-999.0,-30.9843998,-999.0
-999.0,-999.0,-999.0,-30.59379959,-999.0
-999.0,-999.0,-999.0,-30.6093998,-999.0
-999.0,-999.0,-999.0,-30.6406002,-999.0
-999.0,-999.0,-999.0,-30.4375,-999.0
-999.0,-999.0,-999.0,-30.2031002,-999.0
-999.0,-999.0,-999.0,-30.2343998,-999.0
-999.0,-999.0,-999.0,-30.1875,-999.0
-999.0,-999.0,-999.0,-30.4375,-999.0
-999.0,-999.0,-999.0,-30.78129959,-999.0
-999.0,-999.0,-999.0,-30.9843998,-999.0
-999.0,-999.0,-999.0,-31.25,-999.0
-999.0,-999.0,-999.0,-31.57810211,-999.0
-999.0,-999.0,-999.0,-31.79689789,-999.0
-999.0,-999.0,-999.0,-32.5,-999.0
-999.0,-999.0,-999.0,-32.5,-999.0
-999.0,-999.0,-999.0,-32.0,-999.0
-999.0,-999.0,-999.0,-31.875,-999.0
-999.0,-999.0,-999.0,-32.21879959,-999.0
-999.0,-999.0,-999.0,-32.0625,-999.0
-999.0,-999.0,-999.0,-31.9843998,-999.0
-999.0,-999.0,-999.0,-31.9219017,-999.0
-999.0,-999.0,-999.0,-31.7813015,-999.0
-999.0,-999.0,-999.0,-31.82810211,-999.0
-999.0,-999.0,-999.0,-31.4530983,-999.0
-999.0,-999.0,-999.0,-31.03129959,-999.0
-999.0,-999.0,-999.0,-30.7031002,-999.0
-999.0,-999.0,-999.0,-30.53129959,-999.0
-999.0,-999.0,-999.0,-30.5468998,-999.0
-999.0,-999.0,-999.0,-30.7031002,-999.0
-999.0,-999.0,-999.0,-30.90629959,-999.0
-999.0,-999.0,-999.0,-30.8593998,-999.0
-999.0,-999.0,-999.0,-31.0,-999.0
-999.0,-999.0,-999.0,-30.875,-999.0
-999.0,-999.0,-999.0,-31.2031002,-999.0
-999.0,-999.0,-999.0,-31.3593998,-999.0
-999.0,-999.0,-999.0,-30.9218998,-999.0
-999.0,-999.0,-999.0,-30.96879959,-999.0
-999.0,-999.0,-999.0,-31.09379959,-999.0
-999.0,-999.0,-999.0,-31.0468998,-999.0
-999.0,-999.0,-999.0,-31.0781002,-999.0
-999.0,-999.0,-999.0,-31.26560211,-999.0
-999.0,-999.0,-999.0,-31.3125,-999.0
-999.0,-999.0,-999.0,-31.3593998,-999.0
-999.0,-999.0,-999.0,-31.28129959,-999.0
-999.0,-999.0,-999.0,-31.1875,-999.0
-999.0,-999.0,-999.0,-31.1093998,-999.0
-999.0,-999.0,-999.0,-30.9375,-999.0
-999.0,-999.0,-999.0,-31.0,-999.0
-999.0,-999.0,-999.0,-31.09379959,-999.0
-999.0,-999.0,-999.0,-31.4218998,-999.0
-999.0,-999.0,-999.0,-31.6718998,-999.0
-999.0,-999.0,-999.0,-31.59379959,-999.0
-999.0,-999.0,-999.0,-31.57810211,-999.0
-999.0,-999.0,-999.0,-31.7343998,-999.0
-999.0,-999.0,-999.0,-32.125,-999.0
-999.0,-999.0,-999.0,-31.7655983,-999.0
-999.0,-999.0,-999.0,-31.57810211,-999.0
-999.0,-999.0,-999.0,-31.7813015,-999.0
-999.0,-999.0,-999.0,-31.82810211,-999.0
-999.0,-999.0,-999.0,-31.8906002,-999.0
-999.0,-999.0,-999.0,-31.71879768,-999.0
-999.0,-999.0,-999.0,-31.57810211,-999.0
-999.0,-999.0,-999.0,-31.8125,-999.0
-999.0,-999.0,-999.0,-31.65629959,-999.0
-999.0,-999.0,-999.0,-31.57810211,-999.0
-999.0,-999.0,-999.0,-31.40629768,-999.0
-999.0,-999.0,-999.0,-31.2969017,-999.0
-999.0,-999.0,-999.0,-31.4688015,-999.0
-999.0,-999.0,-999.0,-31.8125,-999.0
-999.0,-999.0,-999.0,-32.4375,-999.0
-999.0,-999.0,-999.0,-33.09379959,-999.0
-999.0,-999.0,-999.0,-33.4375,-999.0
-999.0,-999.0,-999.0,-33.78129959,-999.0
-999.0,-999.0,-999.0,-34.21879959,-999.0
-999.0,-999.0,-999.0,-35.28129959,-999.0
-999.0,-999.0,-999.0,-35.65629959,-999.0
-999.0,-999.0,-999.0,-35.90629959,-999.0
-999.0,-999.0,-999.0,-36.3125,-999.0
-999.0,-999.0,-999.0,-36.75,-999.0
-999.0,-999.0,-999.0,-37.03129959,-999.0
-999.0,-999.0,-999.0,-37.09379959,-999.0
-999.0,-999.0,-999.0,-37.09379959,-999.0
-999.0,-999.0,-999.0,-37.09379959,-999.0
-999.0,-999.0,-999.0,-36.65629959,-999.0
-999.0,-999.0,-999.0,-36.1875,-999.0
-999.0,-999.0,-999.0,-35.375,-999.0
-999.0,-999.0,-999.0,-34.5,-999.0
-999.0,-999.0,-999.0,-34.375,-999.0
-999.0,-999.0,-999.0,-34.03129959,-999.0
-999.0,-999.0,-999.0,-33.75,-999.0
-999.0,-999.0,-999.0,-33.71879959,-999.0
-999.0,-999.0,-999.0,-33.59379959,-999.0
-999.0,-999.0,-999.0,-33.46879959,-999.0
-999.0,-999.0,-999.0,-33.1875,-999.0
-999.0,-999.0,-999.0,-33.4375,-999.0
-999.0,-999.0,-999.0,-33.59379959,-999.0
-999.0,-999.0,-999.0,-32.5625,-999.0
-999.0,-999.0,-999.0,-32.34379959,-999.0
-999.0,-999.0,-999.0,-32.34379959,-999.0
-999.0,-999.0,-999.0,-32.1875,-999.0
-999.0,-999.0,-999.0,-32.03129959,-999.0
-999.0,-999.0,-999.0,-32.03129959,-999.0
-999.0,-999.0,-999.0,-31.5625,-999.0
-999.0,-999.0,-999.0,-31.54689789,-999.0
-999.0,-999.0,-999.0,-31.2969017,-999.0
-999.0,-999.0,-999.0,-31.0781002,-999.0
-999.0,-999.0,-999.0,-30.9375,-999.0
-999.0,-999.0,-999.0,-30.7343998,-999.0
-999.0,-999.0,-999.0,-30.8125,-999.0
-999.0,-999.0,-999.0,-30.6718998,-999.0
-999.0,-999.0,-999.0,-30.7656002,-999.0
-999.0,-999.0,-999.0,-30.78129959,-999.0
-999.0,-999.0,-999.0,-31.0468998,-999.0
-999.0,-999.0,-999.0,-31.15629959,-999.0
-999.0,-999.0,-999.0,-31.1406002,-999.0
-999.0,-999.0,-999.0,-31.43750191,-999.0
-999.0,-999.0,-999.0,-30.7968998,-999.0
-999.0,-999.0,-999.0,-30.4843998,-999.0
-999.0,-999.0,-999.0,-30.3906002,-999.0
-999.0,-999.0,-999.0,-30.2656002,-999.0
-999.0,-999.0,-999.0,-30.0,-999.0
-999.0,-999.0,-999.0,-29.71879959,-999.0
-999.0,-999.0,-999.0,-29.6093998,-999.0
-999.0,-999.0,-999.0,-29.8906002,-999.0
-999.0,-999.0,-999.0,-29.625,-999.0
-999.0,-999.0,-999.0,-29.71879959,-999.0
-999.0,-999.0,-999.0,-29.6093998,-999.0
-999.0,-999.0,-999.0,-29.4218998,-999.0
-999.0,-999.0,-999.0,-29.75,-999.0
-999.0,-999.0,-999.0,-30.03129959,-999.0
-999.0,-999.0,-999.0,-30.34379959,-999.0
-999.0,-999.0,-999.0,-30.59379959,-999.0
-999.0,-999.0,-999.0,-30.75,-999.0
-999.0,-999.0,-999.0,-30.90629959,-999.0
-999.0,-999.0,-999.0,-31.09379959,-999.0
-999.0,-999.0,-999.0,-31.82810211,-999.0
-999.0,-999.0,-999.0,-31.6094017,-999.0
-999.0,-999.0,-999.0,-31.3593998,-999.0
-999.0,-999.0,-999.0,-31.59379959,-999.0
-999.0,-999.0,-999.0,-31.54689789,-999.0
-999.0,-999.0,-999.0,-31.5,-999.0
-999.0,-999.0,-999.0,-31.37499809,-999.0
-999.0,-999.0,-999.0,-31.28129959,-999.0
-999.0,-999.0,-999.0,-31.3125,-999.0
-999.0,-999.0,-999.0,-31.21879959,-999.0
-999.0,-999.0,-999.0,-30.90629959,-999.0
-999.0,-999.0,-999.0,-30.6875,-999.0
-999.0,-999.0,-999.0,-30.4843998,-999.0
-999.0,-999.0,-999.0,-30.875,-999.0
-999.0,-999.0,-999.0,-31.2031002,-999.0
-999.0,-999.0,-999.0,-31.43750191,-999.0
-999.0,-999.0,-999.0,-31.7031002,-999.0
-999.0,-999.0,-999.0,-32.09379959,-999.0
-999.0,-999.0,-999.0,-32.15629959,-999.0
-999.0,-999.0,-999.0,-32.25,-999.0
-999.0,-999.0,-999.0,-32.6875,-999.0
-999.0,-999.0,-999.0,-32.5625,-999.0
-999.0,-999.0,-999.0,-32.09379959,-999.0
-999.0,-999.0,-999.0,-31.9843998,-999.0
-999.0,-999.0,-999.0,-31.93749809,-999.0
-999.0,-999.0,-999.0,-31.8594017,-999.0
-999.0,-999.0,-999.0,-31.62499809,-999.0
-999.0,-999.0,-999.0,-31.34379959,-999.0
-999.0,-999.0,-999.0,-31.28129959,-999.0
-999.0,-999.0,-999.0,-31.09379959,-999.0
-999.0,-999.0,-999.0,-30.8125,-999.0
-999.0,-999.0,-999.0,-30.2343998,-999.0
-999.0,-999.0,-999.0,-30.6093998,-999.0
-999.0,-999.0,-999.0,-30.28129959,-999.0
-999.0,-999.0,-999.0,-30.4531002,-999.0
-999.0,-999.0,-999.0,-30.71879959,-999.0
-999.0,-999.0,-999.0,-31.21879959,-999.0
-999.0,-999.0,-999.0,-31.37499809,-999.0
-999.0,-999.0,-999.0,-31.65629959,-999.0
-999.0,-999.0,-999.0,-31.8594017,-999.0
-999.0,-999.0,-999.0,-32.15629959,-999.0
-999.0,-999.0,-999.0,-32.71879959,-999.0
-999.0,-999.0,-999.0,-32.125,-999.0
-999.0,-999.0,-999.0,-31.68750191,-999.0
-999.0,-999.0,-999.0,-31.7655983,-999.0
-999.0,-999.0,-999.0,-31.4843998,-999.0
-999.0,-999.0,-999.0,-31.15629959,-999.0
-999.0,-999.0,-999.0,-31.28129959,-999.0
-999.0,-999.0,-999.0,-31.03129959,-999.0
-999.0,-999.0,-999.0,-31.0468998,-999.0
-999.0,-999.0,-999.0,-30.65629959,-999.0
-999.0,-999.0,-999.0,-30.46879959,-999.0
-999.0,-999.0,-999.0,-30.0625,-999.0
-999.0,-999.0,-999.0,-29.875,-999.0
-999.0,-999.0,-999.0,-29.8593998,-999.0
-999.0,-999.0,-999.0,-30.3906002,-999.0
-999.0,-999.0,-999.0,-30.2968998,-999.0
-999.0,-999.0,-999.0,-30.71879959,-999.0
-999.0,-999.0,-999.0,-31.0468998,-999.0
-999.0,-999.0,-999.0,-30.9531002,-999.0
-999.0,-999.0,-999.0,-31.15629959,-999.0
-999.0,-999.0,-999.0,-31.6406002,-999.0
-999.0,-999.0,-999.0,-31.1718998,-999.0
-999.0,-999.0,-999.0,-31.0,-999.0
-999.0,-999.0,-999.0,-31.09379959,-999.0
-999.0,-999.0,-999.0,-31.1406002,-999.0
-999.0,-999.0,-999.0,-31.1406002,-999.0
-999.0,-999.0,-999.0,-31.0781002,-999.0
-999.0,-999.0,-999.0,-31.1093998,-999.0
-999.0,-999.0,-999.0,-31.2031002,-999.0
-999.0,-999.0,-999.0,-31.09379959,-999.0
-999.0,-999.0,-999.0,-30.8281002,-999.0
-999.0,-999.0,-999.0,-30.6718998,-999.0
-999.0,-999.0,-999.0,-30.53129959,-999.0
-999.0,-999.0,-999.0,-30.5156002,-999.0
-999.0,-999.0,-999.0,-30.5,-999.0
-999.0,-999.0,-999.0,-30.9531002,-999.0
-999.0,-999.0,-999.0,-31.26560211,-999.0
-999.0,-999.0,-999.0,-31.43750191,-999.0
-999.0,-999.0,-999.0,-31.54689789,-999.0
-999.0,-999.0,-999.0,-31.65629959,-999.0
-999.0,-999.0,-999.0,-32.0625,-999.0
-999.0,-999.0,-999.0,-32.03129959,-999.0
-999.0,-999.0,-999.0,-31.7031002,-999.0
-999.0,-999.0,-999.0,-31.43750191,-999.0
-999.0,-999.0,-999.0,-31.51560211,-999.0
-999.0,-999.0,-999.0,-31.54689789,-999.0
-999.0,-999.0,-999.0,-31.37499809,-999.0
-999.0,-999.0,-999.0,-31.4530983,-999.0
-999.0,-999.0,-999.0,-31.40629768,-999.0
-999.0,-999.0,-999.0,-31.3906002,-999.0
-999.0,-999.0,-999.0,-31.1406002,-999.0
-999.0,-999.0,-999.0,-30.7343998,-999.0
-999.0,-999.0,-999.0,-30.75,-999.0
-999.0,-999.0,-999.0,-30.4218998,-999.0
-999.0,-999.0,-999.0,-30.2031002,-999.0
-999.0,-999.0,-999.0,-30.3125,-999.0
-999.0,-999.0,-999.0,-30.2031002,-999.0
-999.0,-999.0,-999.0,-30.34379959,-999.0
-999.0,-999.0,-999.0,-30.5,-999.0
-999.0,-999.0,-999.0,-30.4218998,-999.0
-999.0,-999.0,-999.0,-30.9218998,-999.0
-999.0,-999.0,-999.0,-31.3593998,-999.0
-999.0,-999.0,-999.0,-30.8281002,-999.0
-999.0,-999.0,-999.0,-30.5468998,-999.0
-999.0,-999.0,-999.0,-30.6875,-999.0
-999.0,-999.0,-999.0,-30.6406002,-999.0
-999.0,-999.0,-999.0,-30.5781002,-999.0
-999.0,-999.0,-999.0,-30.34379959,-999.0
-999.0,-999.0,-999.0,-30.4218998,-999.0
-999.0,-999.0,-999.0,-30.53129959,-999.0
-999.0,-999.0,-999.0,-30.3281002,-999.0
-999.0,-999.0,-999.0,-30.09379959,-999.0
-999.0,-999.0,-999.0,-30.15629959,-999.0
-999.0,-999.0,-999.0,-29.8593998,-999.0
-999.0,-999.0,-999.0,-29.8125,-999.0
-999.0,-999.0,-999.0,-29.9375,-999.0
-999.0,-999.0,-999.0,-30.1406002,-999.0
-999.0,-999.0,-999.0,-30.21879959,-999.0
-999.0,-999.0,-999.0,-30.3593998,-999.0
-999.0,-999.0,-999.0,-30.46879959,-999.0
-999.0,-999.0,-999.0,-30.59379959,-999.0
-999.0,-999.0,-999.0,-30.8906002,-999.0
-999.0,-999.0,-999.0,-30.21879959,-999.0
-999.0,-999.0,-999.0,-30.1718998,-999.0
-999.0,-999.0,-999.0,-30.3125,-999.0
-999.0,-999.0,-999.0,-30.5156002,-999.0
-999.0,-999.0,-999.0,-30.46879959,-999.0
-999.0,-999.0,-999.0,-30.4843998,-999.0
-999.0,-999.0,-999.0,-30.1875,-999.0
-999.0,-999.0,-999.0,-30.0468998,-999.0
-999.0,-999.0,-999.0,-29.75,-999.0
-999.0,-999.0,-999.0,-29.4843998,-999.0
-999.0,-999.0,-999.0,-29.1093998,-999.0
-999.0,-999.0,-999.0,-29.21879959,-999.0
-999.0,-999.0,-999.0,-29.375,-999.0
-999.0,-999.0,-999.0,-29.4843998,-999.0
-999.0,-999.0,-999.0,-29.625,-999.0
-999.0,-999.0,-999.0,-29.4531002,-999.0
-999.0,-999.0,-999.0,-29.78129959,-999.0
-999.0,-999.0,-999.0,-30.03129959,-999.0
-999.0,-999.0,-999.0,-30.4531002,-999.0
-999.0,-999.0,-999.0,-30.84379959,-999.0
-999.0,-999.0,-999.0,-30.3281002,-999.0
-999.0,-999.0,-999.0,-30.0468998,-999.0
-999.0,-999.0,-999.0,-30.03129959,-999.0
-999.0,-999.0,-999.0,-30.2031002,-999.0
-999.0,-999.0,-999.0,-30.1875,-999.0
-999.0,-999.0,-999.0,-29.9531002,-999.0
-999.0,-999.0,-999.0,-29.9843998,-999.0
-999.0,-999.0,-999.0,-30.25,-999.0
-999.0,-999.0,-999.0,-30.3281002,-999.0
-999.0,-999.0,-999.0,-30.3281002,-999.0
-999.0,-999.0,-999.0,-30.34379959,-999.0
-999.0,-999.0,-999.0,-30.21879959,-999.0
-999.0,-999.0,-999.0,-30.40629959,-999.0
-999.0,-999.0,-999.0,-30.4843998,-999.0
-999.0,-999.0,-999.0,-30.65629959,-999.0
-999.0,-999.0,-999.0,-30.71879959,-999.0
-999.0,-999.0,-999.0,-30.8593998,-999.0
-999.0,-999.0,-999.0,-31.03129959,-999.0
-999.0,-999.0,-999.0,-31.125,-999.0
-999.0,-999.0,-999.0,-31.40629768,-999.0
-999.0,-999.0,-999.0,-32.8125,-999.0
-999.0,-999.0,-999.0,-38.6875,-999.0
-999.0,-999.0,-999.0,-40.0,-999.0
-999.0,-999.0,-999.0,-40.21879959,-999.0
-999.0,-999.0,-999.0,-40.25,-999.0
-999.0,-999.0,-999.0,-44.90629959,-999.0
-999.0,-999.0,-999.0,-49.84379959,-999.0
-999.0,-999.0,-999.0,-49.8125,-999.0
-999.0,-999.0,-999.0,-57.75,-999.0
-999.0,-999.0,-999.0,-60.65629959,-999.0
