GR,RHOB,ILD,SP,NPHI,Predicted_Fluid,FLUIDTYPES
77.943199158,-999.0,17.530899048,20.329000473,-999.0,3.0,3.0
77.943199158,-999.0,17.765100479,19.968399048,-999.0,3.0,3.0
77.943199158,-999.0,17.918199539,19.762500763,-999.0,3.0,3.0
77.943199158,-999.0,18.146600723,19.749099731,-999.0,3.0,3.0
77.943199158,-999.0,18.370199203,19.440099716,-999.0,3.0,3.0
77.943199158,-999.0,18.50799942,19.75,-999.0,3.0,3.0
77.943199158,-999.0,18.62789917,19.224599838,-999.0,3.0,3.0
77.943199158,-999.0,18.72990036,19.80050087,-999.0,3.0,3.0
77.943199158,-999.0,18.788099289,19.808099747,-999.0,3.0,3.0
77.943199158,-999.0,18.866600037,19.815799713,-999.0,3.0,3.0
77.943199158,-999.0,18.933700562,19.788000107,-999.0,3.0,3.0
77.943199158,-999.0,18.986400604,19.226800919,-999.0,3.0,3.0
77.943199158,-999.0,18.989900589,19.234399796,-999.0,3.0,3.0
77.943199158,-999.0,19.028699875,19.242099762,-999.0,3.0,3.0
77.943199158,-999.0,19.027500153,19.249700546,-999.0,3.0,3.0
77.943199158,-999.0,18.992700577,19.257299423,-999.0,3.0,3.0
77.943199158,-999.0,19.018100739,19.264900208,-999.0,3.0,3.0
77.943199158,-999.0,19.031200409,19.308300018,-999.0,3.0,3.0
77.943199158,-999.0,18.99489975,19.90430069,-999.0,3.0,3.0
77.943199158,-999.0,18.996099472,20.214799881,-999.0,3.0,3.0
77.943199158,-999.0,18.995000839,19.864099503,-999.0,3.0,3.0
77.943199158,-999.0,18.956399918,19.302900314,-999.0,3.0,3.0
77.943199158,-999.0,18.917299271,19.310499191,-999.0,3.0,3.0
77.943199158,-999.0,18.840499878,19.32570076,-999.0,3.0,3.0
77.943199158,-999.0,18.799499512,19.333299637,-999.0,3.0,3.0
77.943199158,-999.0,18.723400116,19.340900421,-999.0,3.0,3.0
77.943199158,-999.0,18.684799194,19.348499298,-999.0,3.0,3.0
77.943199158,-999.0,18.648500443,19.356100082,-999.0,3.0,3.0
77.943199158,-999.0,18.639799118,19.363700867,-999.0,3.0,3.0
77.943199158,-999.0,18.48679924,19.371299744,-999.0,3.0,3.0
77.943199158,-999.0,18.410800934,19.378900528,-999.0,3.0,3.0
77.943199158,-999.0,18.368099213,19.386499405,-999.0,3.0,3.0
77.943199158,-999.0,18.264799118,19.394100189,-999.0,3.0,3.0
77.943199158,-999.0,18.210699081,19.401699066,-999.0,3.0,3.0
77.943199158,-999.0,18.136699677,19.40929985,-999.0,3.0,3.0
77.943199158,-999.0,18.098100662,19.381099701,-999.0,3.0,3.0
77.943199158,-999.0,18.055000305,18.855600357,-999.0,3.0,3.0
77.943199158,-999.0,17.941400528,19.400299072,-999.0,3.0,3.0
77.943199158,-999.0,17.862199783,18.890800476,-999.0,3.0,3.0
77.943199158,-999.0,17.815700531,18.686800003,-999.0,3.0,3.0
77.943199158,-999.0,17.778499603,18.246299744,-999.0,3.0,3.0
77.943199158,-999.0,17.624700546,18.218099594,-999.0,3.0,3.0
77.943199158,-999.0,17.546499252,17.657100677,-999.0,3.0,3.0
77.943199158,-999.0,17.46570015,17.700000763,-999.0,3.0,3.0
77.943199158,-999.0,17.349700928,18.276699066,-999.0,3.0,3.0
77.943199158,-999.0,17.269699097,18.284200668,-999.0,3.0,3.0
77.943199158,-999.0,17.166099548,18.291799545,-999.0,3.0,3.0
77.943199158,-999.0,17.099500656,18.264099121,-999.0,3.0,3.0
77.943199158,-999.0,16.998600006,17.666799545,-999.0,3.0,3.0
77.943199158,-999.0,16.956899643,17.070400238,-999.0,3.0,3.0
77.943199158,-999.0,16.869499207,16.473100662,-999.0,3.0,3.0
77.943199158,-999.0,16.802900314,15.912100792,-999.0,3.0,3.0
77.943199158,-999.0,16.699199677,15.919700623,-999.0,3.0,3.0
77.943199158,-999.0,16.596099854,15.962598801,-999.0,3.0,3.0
77.943199158,-999.0,16.495599747,16.517000198,-999.0,3.0,3.0
77.943199158,-999.0,16.320299149,16.228599548,-999.0,3.0,3.0
77.943199158,-999.0,16.13010025,17.193399429,-999.0,3.0,3.0
77.943199158,-999.0,16.052999496,17.722200394,-999.0,3.0,3.0
77.943199158,-999.0,15.791500092,17.173999786,-999.0,3.0,3.0
77.943199158,-999.0,15.527099609,17.181600571,-999.0,3.0,3.0
77.943199158,-999.0,15.312999725,17.189199448,-999.0,3.0,3.0
77.943199158,-999.0,15.128299713,17.196800232,-999.0,3.0,3.0
77.943199158,-999.0,14.861599922,17.204299927,-999.0,3.0,3.0
77.943199158,-999.0,14.545599937,17.247699738,-999.0,3.0,3.0
77.943199158,-999.0,14.144800186,17.823999405,-999.0,3.0,3.0
77.943199158,-999.0,13.731200218,17.831600189,-999.0,3.0,3.0
77.943199158,-999.0,13.133899689,17.830400467,-999.0,3.0,3.0
77.943199158,-999.0,12.505200386,17.669300079,-999.0,3.0,3.0
77.943199158,-999.0,11.784199715,17.182800293,-999.0,3.0,3.0
77.943199158,-999.0,11.019800186,16.107400894,-999.0,3.0,3.0
77.943199158,-999.0,10.347900391,16.055900574,-999.0,3.0,3.0
77.943199158,-999.0,9.7325000763,16.032899857,-999.0,3.0,3.0
77.943199158,-999.0,9.2607002258,15.543999672,-999.0,3.0,3.0
77.943199158,-999.0,8.9119997025,15.438599586,-999.0,3.0,3.0
77.943199158,-999.0,8.5867996216,14.912799835,-999.0,3.0,3.0
77.943199158,-999.0,8.418800354,15.453700066,-999.0,3.0,3.0
77.943199158,-999.0,8.261300087,14.892000198,-999.0,3.0,3.0
77.943199158,-999.0,8.1210002899,14.864199638,-999.0,3.0,3.0
77.943199158,-999.0,8.0732002258,14.302499771,-999.0,3.0,3.0
77.943199158,-999.0,8.0743999481,14.310099602,-999.0,3.0,3.0
77.943199158,-999.0,8.0755996704,14.28180027,-999.0,3.0,3.0
77.943199158,-999.0,8.0768003464,13.720499992,-999.0,3.0,3.0
77.943199158,-999.0,8.0756998062,13.728099823,-999.0,3.0,3.0
77.943199158,-999.0,8.0417995453,13.761899948,-999.0,3.0,3.0
77.943199158,-999.0,8.0826997757,14.160699844,-999.0,3.0,3.0
77.943199158,-999.0,8.1194000244,13.714799881,-999.0,3.0,3.0
77.943199158,-999.0,8.1448001862,13.153499603,-999.0,3.0,3.0
77.943199158,-999.0,8.1447000504,13.161100388,-999.0,3.0,3.0
77.943199158,-999.0,8.2484998703,13.204899788,-999.0,3.0,3.0
77.943199158,-999.0,8.3164997101,13.780900002,-999.0,3.0,3.0
77.943199158,-999.0,8.4558000565,13.788399696,-999.0,3.0,3.0
77.943199158,-999.0,8.6125001907,13.795900345,-999.0,3.0,3.0
77.943199158,-999.0,8.7276000977,13.803500175,-999.0,3.0,3.0
77.943199158,-999.0,8.7053003311,13.81099987,-999.0,3.0,3.0
77.943199158,-999.0,8.3156003952,13.818599701,-999.0,3.0,3.0
77.943199158,-999.0,7.9528999329,13.826100349,-999.0,3.0,3.0
77.943199158,-999.0,7.8607001305,13.833600044,-999.0,3.0,3.0
77.943199158,-999.0,7.9369001389,13.804900169,-999.0,3.0,3.0
77.943199158,-999.0,7.9451999664,13.244000435,-999.0,3.0,3.0
77.943199158,-999.0,8.026599884,13.25150013,-999.0,3.0,3.0
77.943199158,-999.0,7.5190000534,13.258999825,-999.0,3.0,3.0
77.943199158,-999.0,7.4565000534,13.302900314,-999.0,3.0,3.0
77.943199158,-999.0,7.3429999352,13.878899574,-999.0,3.0,3.0
77.943199158,-999.0,7.3067002296,13.886500359,-999.0,3.0,3.0
77.943199158,-999.0,7.3192000389,13.875699997,-999.0,3.0,3.0
77.943199158,-999.0,7.4970998764,13.574799538,-999.0,3.0,3.0
77.943199158,-999.0,7.4506001472,13.340600014,-999.0,3.0,3.0
77.943199158,-999.0,7.1462001801,13.916399956,-999.0,3.0,3.0
77.943199158,-999.0,7.0441999435,13.923600197,-999.0,3.0,3.0
77.943199158,-999.0,6.9918999672,13.930800438,-999.0,3.0,3.0
77.943199158,-999.0,6.9527997971,13.974300385,-999.0,3.0,3.0
77.943199158,-999.0,6.916200161,14.550000191,-999.0,3.0,3.0
77.943199158,-999.0,6.9194002151,14.621500015,-999.0,3.0,3.0
77.943199158,-999.0,6.9467000961,15.607999802,-999.0,3.0,3.0
77.943199158,-999.0,6.7567000389,15.140099525,-999.0,3.0,3.0
77.943199158,-999.0,6.7154998779,14.578800201,-999.0,3.0,3.0
77.943199158,-999.0,6.7211999893,14.586000443,-999.0,3.0,3.0
77.943199158,-999.0,6.7546000481,14.59319973,-999.0,3.0,3.0
77.943199158,-999.0,6.6357002258,14.610699654,-999.0,3.0,3.0
77.943199158,-999.0,6.51060009,14.843700409,-999.0,3.0,3.0
77.943199158,-999.0,6.339799881,15.860099792,-999.0,3.0,3.0
77.943199158,-999.0,6.2881999016,16.436100006,-999.0,3.0,3.0
77.943199158,-999.0,6.1640000343,16.443300247,-999.0,3.0,3.0
77.943199158,-999.0,6.097799778,16.48679924,-999.0,3.0,3.0
77.943199158,-999.0,6.040599823,17.13409996,-999.0,3.0,3.0
77.943199158,-999.0,5.8867001534,18.304000854,-999.0,3.0,3.0
77.943199158,-999.0,5.7976999283,18.751300812,-999.0,3.0,3.0
77.943199158,-999.0,5.5413999557,19.575199127,-999.0,3.0,3.0
77.943199158,-999.0,5.2319002151,20.780700684,-999.0,3.0,3.0
77.943199158,-999.0,5.4085998535,21.77630043,-999.0,3.0,3.0
77.943199158,-999.0,5.2817997932,21.993000031,-999.0,3.0,3.0
77.943199158,-999.0,5.2115998268,22.893800735,-999.0,3.0,3.0
77.943199158,-999.0,5.0918998718,24.342100143,-999.0,3.0,3.0
77.943199158,-999.0,4.9626002312,23.777900696,-999.0,3.0,3.0
77.943199158,-999.0,4.9387001991,23.749099731,-999.0,3.0,3.0
77.943199158,-999.0,4.8578000069,23.187400818,-999.0,3.0,3.0
77.943199158,-999.0,4.7684998512,23.194499969,-999.0,3.0,3.0
77.943199158,-999.0,4.6991000175,23.21559906,-999.0,3.0,3.0
77.943199158,-999.0,4.600399971,23.499700546,-999.0,3.0,3.0
77.943199158,-999.0,4.5802001953,24.352300644,-999.0,3.0,3.0
77.943199158,-999.0,4.4663000107,23.222799301,-999.0,3.0,3.0
77.943199158,-999.0,4.4247999191,23.22990036,-999.0,3.0,3.0
77.943199158,-999.0,4.3481998444,23.236999512,-999.0,3.0,3.0
77.943199158,-999.0,4.30919981,23.244100571,-999.0,3.0,3.0
77.943199158,-999.0,4.2701001167,23.323900223,-999.0,3.0,3.0
77.943199158,-999.0,4.2262997627,24.429300308,-999.0,3.0,3.0
77.943199158,-999.0,4.1241002083,23.774200439,-999.0,3.0,3.0
77.943199158,-999.0,4.2723999023,23.272399902,-999.0,3.0,3.0
77.943199158,-999.0,4.2238001823,23.279499054,-999.0,3.0,3.0
77.943199158,-999.0,4.0552000999,23.286600113,-999.0,3.0,3.0
77.943199158,-999.0,4.3428001404,23.293699265,-999.0,3.0,3.0
77.943199158,-999.0,4.3687000275,23.300899506,-999.0,3.0,3.0
77.943199158,-999.0,4.5612001419,23.34690094,-999.0,3.0,3.0
77.943199158,-999.0,4.8645000458,23.883600235,-999.0,3.0,3.0
77.943199158,-999.0,5.2445998192,23.250299454,-999.0,3.0,3.0
77.943199158,-999.0,5.6206002235,22.047599792,-999.0,3.0,3.0
77.943199158,-999.0,6.7399001122,20.739099503,-999.0,3.0,3.0
77.943199158,-999.0,7.5377001762,17.830499649,-999.0,3.0,3.0
77.943199158,-999.0,8.6253004074,16.629699707,-999.0,3.0,3.0
77.943199158,-999.0,9.5460996628,15.463299751,-999.0,3.0,3.0
77.943199158,-999.0,10.324899673,14.902299881,-999.0,3.0,3.0
77.943199158,-999.0,10.85890007,14.909500122,-999.0,3.0,3.0
77.943199158,-999.0,11.207300186,14.916700363,-999.0,3.0,3.0
77.943199158,-999.0,11.629500389,14.923899651,-999.0,3.0,3.0
77.943199158,-999.0,11.903599739,14.931099892,-999.0,3.0,3.0
77.943199158,-999.0,12.242099762,14.938300133,-999.0,3.0,3.0
77.943199158,-999.0,12.551400185,14.945500374,-999.0,3.0,3.0
77.943199158,-999.0,12.663000107,14.988499641,-999.0,3.0,3.0
77.943199158,-999.0,12.812600136,15.600500107,-999.0,3.0,3.0
77.943199158,-999.0,12.966500282,16.21159935,-999.0,3.0,3.0
77.943199158,-999.0,13.202599525,16.828699112,-999.0,3.0,3.0
77.943199158,-999.0,13.509400368,17.531600952,-999.0,3.0,3.0
77.943199158,-999.0,13.779299736,18.321399689,-999.0,3.0,3.0
77.943199158,-999.0,14.03579998,18.586000443,-999.0,3.0,3.0
77.943199158,-999.0,14.242099762,17.988300323,-999.0,3.0,3.0
77.943199158,-999.0,14.548999786,17.391599655,-999.0,3.0,3.0
77.943199158,-999.0,14.794500351,16.794000626,-999.0,3.0,3.0
77.943199158,-999.0,14.962599754,16.233100891,-999.0,3.0,3.0
77.943199158,-999.0,15.112400055,16.304800034,-999.0,3.0,3.0
77.943199158,-999.0,15.231300354,17.365999222,-999.0,3.0,3.0
77.943199158,-999.0,15.330200195,18.067499161,-999.0,3.0,3.0
77.943199158,-999.0,15.481399536,18.07460022,-999.0,3.0,3.0
77.943199158,-999.0,15.663399696,18.081800461,-999.0,3.0,3.0
77.943199158,-999.0,15.837800026,18.052600861,-999.0,3.0,3.0
77.943199158,-999.0,16.003299713,17.457000732,-999.0,3.0,3.0
77.943199158,-999.0,16.083799362,16.960699081,-999.0,3.0,3.0
77.943199158,-999.0,16.314800262,17.506099701,-999.0,3.0,3.0
77.943199158,-999.0,16.40819931,17.513299942,-999.0,3.0,3.0
77.943199158,-999.0,16.430299759,17.557199478,-999.0,3.0,3.0
77.943199158,-999.0,16.42650032,18.168100357,-999.0,3.0,3.0
77.943199158,-999.0,16.350099564,18.779600143,-999.0,3.0,3.0
77.943199158,-999.0,16.308200836,19.393100739,-999.0,3.0,3.0
77.943199158,-999.0,16.227300644,19.92950058,-999.0,3.0,3.0
77.943199158,-999.0,16.235599518,19.332000732,-999.0,3.0,3.0
77.943199158,-999.0,16.230100632,18.771699905,-999.0,3.0,3.0
77.943199158,-999.0,16.128200531,18.778799057,-999.0,3.0,3.0
77.943199158,-999.0,16.073999405,18.785999298,-999.0,3.0,3.0
77.943199158,-999.0,15.990300179,18.793100357,-999.0,3.0,3.0
77.943199158,-999.0,15.837800026,18.800300598,-999.0,3.0,3.0
77.943199158,-999.0,15.782400131,18.80739975,-999.0,3.0,3.0
77.943199158,-999.0,15.772000313,18.77820015,-999.0,3.0,3.0
77.943199158,-999.0,15.804300308,18.217500687,-999.0,3.0,3.0
77.943199158,-999.0,15.79279995,18.188400269,-999.0,3.0,3.0
77.943199158,-999.0,15.58409977,17.663999557,-999.0,3.0,3.0
77.943199158,-999.0,15.321900368,18.275699615,-999.0,3.0,3.0
77.943199158,-999.0,15.086600304,18.886499405,-999.0,3.0,3.0
77.943199158,-999.0,14.92650032,19.461399078,-999.0,3.0,3.0
77.943199158,-999.0,14.852399826,19.468500137,-999.0,3.0,3.0
77.943199158,-999.0,14.850899696,19.438899994,-999.0,3.0,3.0
77.943199158,-999.0,14.814399719,18.861600876,-999.0,3.0,3.0
77.943199158,-999.0,14.817700386,18.617900848,-999.0,3.0,3.0
77.943199158,-999.0,14.85890007,18.848899841,-999.0,3.0,3.0
77.943199158,-999.0,14.902999878,18.138399124,-999.0,3.0,3.0
77.943199158,-999.0,14.894200325,17.662900925,-999.0,3.0,3.0
77.943199158,-999.0,14.834600449,17.065500259,-999.0,3.0,3.0
77.943199158,-999.0,14.782299995,16.505399704,-999.0,3.0,3.0
77.943199158,-999.0,14.815899849,16.512599945,-999.0,3.0,3.0
77.943199158,-999.0,14.729299545,16.519699097,-999.0,3.0,3.0
77.943199158,-999.0,14.531700134,16.599500656,-999.0,3.0,3.0
77.943199158,-999.0,14.459600449,17.74200058,-999.0,3.0,3.0
77.943199158,-999.0,14.382699966,17.749200821,-999.0,3.0,3.0
77.943199158,-999.0,14.334600449,17.756299973,-999.0,3.0,3.0
77.943199158,-999.0,14.256899834,17.763500214,-999.0,3.0,3.0
77.943199158,-999.0,14.082799911,17.770599365,-999.0,3.0,3.0
77.943199158,-999.0,13.987799644,17.777799606,-999.0,3.0,3.0
77.943199158,-999.0,13.948800087,17.784900665,-999.0,3.0,3.0
77.943199158,-999.0,13.909799576,17.792100906,-999.0,3.0,3.0
77.943199158,-999.0,13.870800018,17.799200058,-999.0,3.0,3.0
77.943199158,-999.0,13.831800461,17.80629921,-999.0,3.0,3.0
77.943199158,-999.0,13.790300369,17.850299835,-999.0,3.0,3.0
77.943199158,-999.0,13.725399971,18.388299942,-999.0,3.0,3.0
77.943199158,-999.0,13.852199554,17.827800751,-999.0,3.0,3.0
77.943199158,-999.0,13.595999718,17.834899902,-999.0,3.0,3.0
77.943199158,-999.0,13.554699898,17.805299759,-999.0,3.0,3.0
77.943199158,-999.0,13.481699944,17.245300293,-999.0,3.0,3.0
77.943199158,-999.0,13.441399574,17.252500534,-999.0,3.0,3.0
77.943199158,-999.0,13.442299843,17.259599686,-999.0,3.0,3.0
77.943199158,-999.0,13.440799713,17.266799927,-999.0,3.0,3.0
77.943199158,-999.0,13.4041996,17.273899078,-999.0,3.0,3.0
77.943199158,-999.0,13.402700424,17.281099319,-999.0,3.0,3.0
77.943199158,-999.0,13.361200333,17.214799881,-999.0,3.0,3.0
77.943199158,-999.0,13.277600288,16.124000549,-999.0,3.0,3.0
77.943199158,-999.0,13.121199608,16.735399246,-999.0,3.0,3.0
77.943199158,-999.0,13.002400398,17.346000671,-999.0,3.0,3.0
77.943199158,-999.0,12.890000343,17.883899689,-999.0,3.0,3.0
77.943199158,-999.0,12.87539959,17.323999405,-999.0,3.0,3.0
77.943199158,-999.0,12.807900429,17.331100464,-999.0,3.0,3.0
77.943199158,-999.0,12.731399536,17.302000046,-999.0,3.0,3.0
77.943199158,-999.0,12.694800377,16.778400421,-999.0,3.0,3.0
77.943199158,-999.0,12.699799538,17.352600098,-999.0,3.0,3.0
77.943199158,-999.0,12.76309967,17.322999954,-999.0,3.0,3.0
77.943199158,-999.0,12.737299919,16.76309967,-999.0,3.0,3.0
77.943199158,-999.0,12.736399651,16.733999252,-999.0,3.0,3.0
77.943199158,-999.0,12.708200455,16.210399628,-999.0,3.0,3.0
77.943199158,-999.0,12.700400352,16.820899963,-999.0,3.0,3.0
77.943199158,-999.0,12.715000153,17.432199478,-999.0,3.0,3.0
77.943199158,-999.0,12.869000435,18.006299973,-999.0,3.0,3.0
77.943199158,-999.0,13.103899956,18.013500214,-999.0,3.0,3.0
77.943199158,-999.0,13.414099693,18.020599365,-999.0,3.0,3.0
77.943199158,-999.0,13.731800079,18.027799606,-999.0,3.0,3.0
77.943199158,-999.0,14.110099792,17.998600006,-999.0,3.0,3.0
77.943199158,-999.0,14.449299812,17.438400269,-999.0,3.0,3.0
77.943199158,-999.0,14.757599831,17.44549942,-999.0,3.0,3.0
77.943199158,-999.0,15.002799988,17.452600479,-999.0,3.0,3.0
77.943199158,-999.0,15.21119976,17.45980072,-999.0,3.0,3.0
77.943199158,-999.0,15.269800186,17.494199753,-999.0,3.0,3.0
77.943199158,-999.0,15.362700462,17.937400818,-999.0,3.0,3.0
77.943199158,-999.0,15.521800041,18.100799561,-999.0,3.0,3.0
77.943199158,-999.0,15.780799866,18.413900375,-999.0,3.0,3.0
77.943199158,-999.0,15.914299965,19.265600204,-999.0,3.0,3.0
77.943199158,-999.0,16.037799835,18.565999985,-999.0,3.0,3.0
77.943199158,-999.0,16.159099579,17.509799957,-999.0,3.0,3.0
77.943199158,-999.0,16.334999084,17.474300385,-999.0,3.0,3.0
77.943199158,-999.0,16.431999207,16.793399811,-999.0,3.0,3.0
77.943199158,-999.0,16.465499878,16.323999405,-999.0,3.0,3.0
77.943199158,-999.0,16.386100769,16.331199646,-999.0,3.0,3.0
77.943199158,-999.0,16.288900375,16.338399887,-999.0,3.0,3.0
77.943199158,-999.0,16.065599442,16.377300262,-999.0,3.0,3.0
77.943199158,-999.0,16.007400513,16.886100769,-999.0,3.0,3.0
77.943199158,-999.0,15.911299706,16.963399887,-999.0,3.0,3.0
77.943199158,-999.0,15.834799767,17.007299423,-999.0,3.0,3.0
77.943199158,-999.0,15.798199654,17.581199646,-999.0,3.0,3.0
77.943199158,-999.0,15.799099922,17.588399887,-999.0,3.0,3.0
77.943199158,-999.0,15.800000191,17.595500946,-999.0,3.0,3.0
77.943199158,-999.0,15.800999641,17.60269928,-999.0,3.0,3.0
77.943199158,-999.0,15.804300308,17.609800339,-999.0,3.0,3.0
77.943199158,-999.0,15.845199585,17.61689949,-999.0,3.0,3.0
77.943199158,-999.0,15.883600235,17.660400391,-999.0,3.0,3.0
77.943199158,-999.0,15.88449955,18.211299896,-999.0,3.0,3.0
77.943199158,-999.0,15.885399818,17.76499939,-999.0,3.0,3.0
77.943199158,-999.0,15.886400223,16.47480011,-999.0,3.0,3.0
77.943199158,-999.0,15.887299538,17.049200058,-999.0,3.0,3.0
77.943199158,-999.0,15.885800362,17.05629921,-999.0,3.0,3.0
77.943199158,-999.0,15.84679985,17.100200653,-999.0,3.0,3.0
77.943199158,-999.0,15.807800293,17.674100876,-999.0,3.0,3.0
77.943199158,-999.0,15.764399529,17.717899323,-999.0,3.0,3.0
77.943199158,-999.0,15.657899857,18.291799545,-999.0,3.0,3.0
77.943199158,-999.0,15.605999947,18.298900604,-999.0,3.0,3.0
77.943199158,-999.0,15.487700462,18.306100845,-999.0,3.0,3.0
77.943199158,-999.0,15.376299858,18.313199997,-999.0,3.0,3.0
77.943199158,-999.0,15.249500275,18.347999573,-999.0,3.0,3.0
77.943199158,-999.0,15.131099701,18.868900299,-999.0,3.0,3.0
77.943199158,-999.0,15.021400452,20.03440094,-999.0,3.0,3.0
77.943199158,-999.0,14.916000366,18.3416996,-999.0,3.0,3.0
77.943199158,-999.0,14.80739975,18.348800659,-999.0,3.0,3.0
77.943199158,-999.0,14.65019989,18.3560009,-999.0,3.0,3.0
77.943199158,-999.0,14.451100349,18.399799347,-999.0,3.0,3.0
77.943199158,-999.0,14.248700142,18.973600388,-999.0,3.0,3.0
77.943199158,-999.0,14.027099609,18.944000244,-999.0,3.0,3.0
77.943199158,-999.0,13.862000465,18.384500504,-999.0,3.0,3.0
77.943199158,-999.0,13.768300056,18.35490036,-999.0,3.0,3.0
77.943199158,-999.0,13.514800072,17.759199142,-999.0,3.0,3.0
77.943199158,-999.0,13.38560009,17.162599564,-999.0,3.0,3.0
77.943199158,-999.0,13.302700043,16.566799164,-999.0,3.0,3.0
77.943199158,-999.0,13.159700394,16.006999969,-999.0,3.0,3.0
77.943199158,-999.0,13.046699524,15.980100632,-999.0,3.0,3.0
77.943199158,-999.0,12.830400467,15.458900452,-999.0,3.0,3.0
77.943199158,-999.0,12.719599724,15.425200462,-999.0,3.0,3.0
77.943199158,-999.0,12.549799919,15.432299614,-999.0,3.0,3.0
77.943199158,-999.0,12.435600281,15.439499855,-999.0,3.0,3.0
77.943199158,-999.0,12.393500328,15.44659996,-999.0,3.0,3.0
77.943199158,-999.0,12.303500175,15.453800201,-999.0,3.0,3.0
77.943199158,-999.0,12.239100456,15.424699783,-999.0,3.0,3.0
77.943199158,-999.0,12.202799797,14.864899635,-999.0,3.0,3.0
77.943199158,-999.0,12.221099854,14.872099876,-999.0,3.0,3.0
77.943199158,-999.0,12.294699669,14.916000366,-999.0,3.0,3.0
77.943199158,-999.0,12.437800407,15.489600182,-999.0,3.0,3.0
77.943199158,-999.0,12.487500191,15.459600449,-999.0,3.0,3.0
77.943199158,-999.0,12.521499634,14.900799751,-999.0,3.0,3.0
77.943199158,-999.0,12.453499794,14.907999992,-999.0,3.0,3.0
77.943199158,-999.0,12.45320034,14.918100357,-999.0,3.0,3.0
77.943199158,-999.0,12.543600082,15.005399704,-999.0,3.0,3.0
77.943199158,-999.0,12.650899887,15.569399834,-999.0,3.0,3.0
77.943199158,-999.0,12.730099678,16.142999649,-999.0,3.0,3.0
77.943199158,-999.0,12.733400345,16.203199387,-999.0,3.0,3.0
77.943199158,-999.0,12.780200005,17.049100876,-999.0,3.0,3.0
77.943199158,-999.0,12.918299675,17.370700836,-999.0,3.0,3.0
77.943199158,-999.0,13.076199532,17.377799988,-999.0,3.0,3.0
77.943199158,-999.0,13.183099747,17.347799301,-999.0,3.0,3.0
77.943199158,-999.0,13.254799843,16.82570076,-999.0,3.0,3.0
77.943199158,-999.0,13.258099556,17.399299622,-999.0,3.0,3.0
77.943199158,-999.0,13.303799629,17.333099365,-999.0,3.0,3.0
77.943199158,-999.0,13.427100182,16.284000397,-999.0,3.0,3.0
77.943199158,-999.0,13.590900421,17.420700073,-999.0,3.0,3.0
77.943199158,-999.0,13.798100471,17.427799225,-999.0,3.0,3.0
77.943199158,-999.0,13.894599915,17.434900284,-999.0,3.0,3.0
77.943199158,-999.0,13.802399635,17.442100525,-999.0,3.0,3.0
77.943199158,-999.0,13.517100334,17.449199677,-999.0,3.0,3.0
77.943199158,-999.0,13.349499702,17.456399918,-999.0,3.0,3.0
77.943199158,-999.0,13.451100349,17.463499069,-999.0,3.0,3.0
77.943199158,-999.0,13.551600456,17.470600128,-999.0,3.0,3.0
77.943199158,-999.0,13.660699844,17.477800369,-999.0,3.0,3.0
77.943199158,-999.0,13.58619976,17.507699966,-999.0,3.0,3.0
77.943199158,-999.0,13.451100349,17.917299271,-999.0,3.0,3.0
77.943199158,-999.0,13.482000351,18.705200195,-999.0,3.0,3.0
77.943199158,-999.0,13.633500099,18.712299347,-999.0,3.0,3.0
77.943199158,-999.0,13.820099831,18.682699203,-999.0,3.0,3.0
77.943199158,-999.0,13.966899872,18.123600006,-999.0,3.0,3.0
